file_name,Tokens,ner_tags,Labels,number_of_tokens,Language,source,Label_counts,number_of_annotations,doi,sentence_id
93889.txt,"['Title', ':', '\n', 'Reproductive', 'data', 'of', 'Electrona', 'risso', ',', 'Melamphaes', 'polylepis', 'and', 'Scopelogadus', 'mizolepis', 'from', 'the', 'Eastern', 'Central', 'Atlantic', 'in', 'March', 'and', 'April', '2015', '\n\n', 'Abstract', ':', '\n', 'Knowledge', 'on', 'life', 'history', 'traits', 'of', 'mesopelagic', 'fishes', 'is', 'still', 'sparse', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 22, 0, 7, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-region', 'I-region', 'I-region', 'O', 'B-startTime', 'O', 'B-startTime', 'I-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",40,en,OpenAgrar,"Counter({'startTime': 2, 'region': 1})",3,10.1594/PANGAEA.962192,93889-0
93889.txt,"['This', 'dataset', 'contains', 'reproductive', 'data', 'of', 'the', 'myctophid', 'Electrona', 'risso', '(', 'Cocco', ',', '1829', ')', 'and', 'the', 'melamphaids', 'Melamphaes', 'polylepis', 'Ebeling', ',', '1962', 'and', 'Scopelogadus', 'mizolepis', '(', 'Günther', ',', '1878', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",32,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.962192,93889-1
93889.txt,"['The', 'specimens', 'were', 'collected', 'in', 'March', 'and', 'April', '2015', 'during', 'cruise', '383', 'of', 'the', 'fishery', 'research', 'vessel', '""', 'FFS', 'Walther', 'Herwig', 'III', '""', 'in', 'the', 'Eastern', 'Central', 'Atlantic', '.']","[0, 0, 0, 0, 0, 7, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'B-startTime', 'I-startTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",29,en,OpenAgrar,Counter({'startTime': 2}),2,10.1594/PANGAEA.962192,93889-2
93889.txt,"['A', 'pelagic', 'midwater', 'trawl', '(', '""', 'Aalnet', '""', ',', 'Engel', 'Netze', ',', 'Bremerhaven', 'Germany', ')', 'with', 'multiple', 'opening', '-', 'closing', 'device', 'with', 'three', 'net', 'bags', 'of', '20', 'mm', 'mesh', 'size', 'and', '1.8', 'mm', 'mesh', 'size', 'in', 'the', 'cod', '-', 'end', 'container', 'was', 'used', 'for', 'catching', 'fish', 'at', 'three', 'depth', 'strata', 'per', 'station', 'between', '50', 'and', '700', 'm', 'depth', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",59,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.962192,93889-3
93889.txt,"['Fish', 'was', 'stored', 'in', 'phosphate', 'buffered', '4', '%', 'formalin', 'solution', 'and', 'later', 'on', 'land', 'in', 'laboratories', ',', 'specimens', 'were', 'measured', ',', 'weighed', ',', 'and', 'dissected', 'to', 'examine', 'gonads', 'and', 'oocytes', 'under', 'a', 'stereo', 'microscope', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",35,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.962192,93889-4
93889.txt,"['Reproductive', 'phases', 'were', 'assigned', 'based', 'on', 'macroscopic', 'inspection', 'following', 'the', 'standardised', 'terminology', 'for', 'reproductive', 'development', 'in', 'fish', 'by', 'Brown', '-', 'Peterson', 'et', 'al', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",24,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.962192,93889-5
93889.txt,"['(', '2011', ',', 'doi:10.1080/19425120.2011.555724', ')', '.']","[0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O']",6,pt,OpenAgrar,Counter(),0,10.1594/PANGAEA.962192,93889-6
93889.txt,"['Histological', 'cross', 'sections', 'of', 'selected', 'individuals', 'were', 'used', 'for', 'validation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",11,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.962192,93889-7
93889.txt,"['The', 'Gonadosomatic', 'Index', 'was', 'calculated', 'as', 'GSI', '=', '100', 'x', 'gonad', 'mass', '/', '(', 'total', 'mass', '–', 'gonad', 'mass', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",21,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.962192,93889-8
93889.txt,"['Batch', 'fecundities', 'were', 'determined', 'with', 'the', 'gravimetric', 'method', ',', 'counting', 'the', 'most', 'advanced', 'eggs', 'in', 'weighed', 'subsamples', '.', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",19,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.962192,93889-9
41962.txt,"['Title', ':', '\n', 'Weideparasiten', '-', 'Management', ':', 'Entscheidungsbäume', 'für', 'Wiederkäuer', ';', 'Empfehlungen', 'aus', 'der', 'Wissenschaft', 'und', 'Erfahrungen', 'aus', 'der', 'Praxis', ';', 'Ratgeber', '\n\n', 'Abstract', ':', '\n', 'Not', 'Found', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",29,de,OpenAgrar,Counter(),0,,41962-0
76473.txt,"['Title', ':', '\n', 'Durchschnittliche', 'z', '-', 'Werte', 'der', 'aus', 'den', 'Einzelindikatoren', 'gebildeten', 'Dimensionsindices', 'der', 'Untersuchungsgemeinden', 'und', '-landkreise', '\n\n', 'Abstract', ':', '\n', 'Wir', 'analysieren', 'sozioökonomische', 'Unterschiede', 'zwischen', 'den', 'untersuchten', 'Landkreisen', 'und', 'Gemeinden', ',', 'die', 'wir', 'als', 'integrationsrelevant', 'annehmen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",38,de,OpenAgrar,Counter(),0,10.3220/DATA20211214145433,76473-0
76473.txt,"['Dabei', 'werden', 'die', 'jeweiligen', 'Ausgangsbedingungen', 'in', 'den', 'acht', 'von', 'Ager', 'und', 'Strang', '(', '2008', ')', 'identifizierten', 'Integrationsdimensionen', 'anhand', 'von', '20', 'Indikatoren', 'ermittelt', 'und', 'verglichen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",25,de,OpenAgrar,Counter(),0,10.3220/DATA20211214145433,76473-1
76473.txt,"['Die', 'verwendeten', 'Indikatoren', 'wurden', 'zu', 'acht', 'Dimensionen', 'zusammengefasst', 'und', 'entsprechend', 'den', 'Gemeinden', 'sowie', 'für', 'den', 'angehörigen', 'Landkreis', 'als', 'z', '-', 'transformierte', 'Werte', 'dargestellt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",24,de,OpenAgrar,Counter(),0,10.3220/DATA20211214145433,76473-2
76473.txt,"['Farbliche', 'Pfeile', 'markieren', 'über-', 'bzw', '.']","[0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O']",6,de,OpenAgrar,Counter(),0,10.3220/DATA20211214145433,76473-3
76473.txt,"['unterdurchschnittliche', 'Werteausprägungen', '.', '\n\n']","[0, 0, 0, 0]","['O', 'O', 'O', 'O']",4,de,OpenAgrar,Counter(),0,10.3220/DATA20211214145433,76473-4
45884.txt,"['Title', ':', '\n', 'Three', '-', 'year', 'zooplankton', 'monitoring', 'in', 'ditches', 'of', 'the', 'apple', 'orchard', 'region', '‘', 'Altes', 'Land', '’', '\n\n', 'Abstract', ':', '\n', 'The', 'data', 'set', 'is', 'related', 'to', 'the', 'research', 'article', ""'"", 'Chemical', 'and', 'biological', 'monitoring', 'of', 'the', 'load', 'of', 'plant', 'protection', 'products', 'and', 'of', 'zoocoenoses', 'in', 'ditches', 'of', 'the', 'orchard', 'region', 'Altes', 'Land', ""'"", ',', 'which', 'is', 'only', 'available', 'in', 'the', 'German', 'language', '.']","[0, 0, 0, 13, 14, 14, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'B-duration', 'I-duration', 'I-duration', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cropSpecies', 'O', 'O', 'O', 'B-region', 'I-region', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-region', 'I-region', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",66,en,OpenAgrar,"Counter({'region': 2, 'duration': 1, 'cropSpecies': 1})",4,10.5073/20181213-163305,45884-0
45884.txt,"['The', 'zooplankton', 'data', 'presented', 'here', 'were', 'acquired', 'from', 'four', 'ditches', '(', 'three', 'ditches', 'were', 'located', 'in', 'apple', 'orchards', ',', 'and', 'one', 'ditch', 'was', 'located', 'in', 'a', 'grassland', 'region', ')', 'between', '2001', 'and', '2003', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 9, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cropSpecies', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'B-endTime', 'O']",34,en,OpenAgrar,"Counter({'cropSpecies': 1, 'startTime': 1, 'endTime': 1})",3,10.5073/20181213-163305,45884-1
45884.txt,"['The', 'data', 'consist', 'of', 'one', 'Excel', 'sheet', 'providing', 'the', 'results', 'of', 'the', 'species', 'determination', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",15,en,OpenAgrar,Counter(),0,10.5073/20181213-163305,45884-2
45884.txt,"['The', 'zooplankton', 'field', 'data', 'set', 'consists', 'of', '6', ',', '417', 'observations', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,en,OpenAgrar,Counter(),0,10.5073/20181213-163305,45884-3
45884.txt,"['The', 'data', 'can', 'be', 'related', 'to', 'data', 'on', 'pesticide', 'analysis', 'with', 'description', 'of', 'the', 'pesticide', 'sampling', 'details', 'and', 'study', 'site', 'description', ',', 'which', 'are', 'publicly', 'available', 'at', 'the', 'OpenAgrar', 'repository', 'under', 'https://doi.org/10.5073/20180213-144359', '.', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",34,en,OpenAgrar,Counter(),0,10.5073/20181213-163305,45884-4
83101.txt,"['Title', ':', '\n', 'Mercury', 'and', 'explosive', 'compound', '4', '-', 'aminodinitrotoluene', '(', '4', '-', 'ADNT', ')', 'in', 'dab', '(', 'Limanda', 'limanda', ')', 'caught', 'at', 'munition', 'dumping', 'site', 'Kolberger', 'Heide', 'in', 'the', 'Kiel', 'Bight', ',', 'Baltic', 'Sea', '\n\n', 'Abstract', ':', '\n', 'Dumped', 'munitions', 'contain', 'various', 'harmful', 'substances', 'which', 'can', 'affect', 'marine', 'biota', 'like', 'fish', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 21, 22, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-region', 'I-region', 'O', 'O', 'B-region', 'I-region', 'O', 'B-region', 'I-region', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",53,en,OpenAgrar,Counter({'region': 3}),3,10.1594/PANGAEA.949114,83101-0
83101.txt,"['One', 'of', 'them', 'is', 'mercury', '(', 'Hg', ')', ',', 'included', 'in', 'the', 'common', 'explosive', 'primer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",16,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.949114,83101-1
83101.txt,"['Another', 'is', '4', '-', 'aminodinitrotoluene', '(', '4', '-', 'ADNT', ')', ',', 'an', 'explosive', '-', 'metabolite', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",16,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.949114,83101-2
83101.txt,"['251', 'individual', 'dab', '(', 'Limanda', 'limanda', 'L.', ')', 'caught', 'at', 'the', 'dump', 'site', 'Kolberger', 'Heide', 'a', 'and', 'nearby', 'reference', 'sites', 'in', '2017', 'and', '2018', 'were', 'analysed', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-region', 'I-region', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O', 'B-startTime', 'O', 'O', 'O']",27,en,OpenAgrar,"Counter({'startTime': 2, 'region': 1})",3,10.1594/PANGAEA.949114,83101-3
83101.txt,"['The', 'table', 'contain', 'individual', 'data', 'on', 'Hg', ',', '4', '-', 'aminodinitrotoluene', ',', 'age', ',', 'length', ',', 'weight', ',', 'sex', 'and', 'condition', 'factor', '.', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",24,en,OpenAgrar,Counter(),0,10.1594/PANGAEA.949114,83101-4
86973.txt,"['Title', ':', '\n', 'Crop', 'yields', 'and', 'area', 'in', 'Germany', 'from', '1979', 'to', '2021', 'at', 'a', 'harmonized', 'district', '-', 'level', '\n\n', 'Abstract', ':', '\n', 'New', 'version', 'of', 'this', 'dataset', 'is', 'available', 'https://doi.org/10.3220/DATA20231117103252-0', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 7, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'B-startTime', 'O', 'B-endTime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",32,en,OpenAgrar,"Counter({'country': 1, 'startTime': 1, 'endTime': 1})",3,10.3220/DATA20230511161828-0,86973-0
86973.txt,"['In', 'this', 'publication', 'we', 'provide', 'a', 'data', 'set', 'with', 'crop', 'yield', 'and', 'area', 'for', 'Germany', 'from', '1979', 'to', '2021', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 7, 0, 9, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'B-startTime', 'O', 'B-endTime', 'O']",20,en,OpenAgrar,"Counter({'country': 1, 'startTime': 1, 'endTime': 1})",3,10.3220/DATA20230511161828-0,86973-1
86973.txt,"['The', 'data', 'are', 'spatially', 'resolved', 'to', '397', 'districts', 'with', 'an', 'average', 'size', 'of', '900', 'km2', 'and', 'include', 'the', 'crops', 'summer', 'barley', ',', 'winter', 'barley', ',', 'grain', 'maize', ',', 'silage', 'maize', ',', 'oats', ',', 'potatoes', ',', 'winter', 'rape', ',', 'rye', ',', 'sugarbeet', ',', 'triticale', 'and', 'winter', 'wheat', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 15, 0, 0, 15, 0, 0, 15, 0, 15, 0, 15, 0, 0, 15, 0, 15, 0, 15, 0, 15, 0, 0, 15, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-cropSpecies', 'O', 'O', 'B-cropSpecies', 'O', 'O', 'B-cropSpecies', 'O', 'O', 'B-cropSpecies', 'O', 'B-cropSpecies', 'O', 'B-cropSpecies', 'O', 'O', 'B-cropSpecies', 'O', 'B-cropSpecies', 'O', 'B-cropSpecies', 'O', 'B-cropSpecies', 'O', 'O', 'B-cropSpecies', 'O']",47,en,OpenAgrar,Counter({'cropSpecies': 11}),11,10.3220/DATA20230511161828-0,86973-2
86973.txt,"['The', 'crop', 'yield', 'data', 'covers', 'on', 'average', 'about', '9.5', 'million', 'ha', 'per', 'year', 'and', '80', '%', 'of', 'Germany', '’s', 'total', 'arable', 'land', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-country', 'O', 'O', 'O', 'O', 'O']",23,en,OpenAgrar,Counter({'country': 1}),1,10.3220/DATA20230511161828-0,86973-3
86973.txt,"['The', 'data', 'set', 'contains', '211,292', 'data', 'points', '.']","[0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",8,fr,OpenAgrar,Counter(),0,10.3220/DATA20230511161828-0,86973-4
86973.txt,"['It', 'was', 'obtained', 'by', 'collecting', 'and', 'digitizing', 'crop', 'data', 'from', '14', 'German', 'statistical', 'offices', 'and', 'harmonising', 'it', 'across', 'regions', 'and', 'time', '.', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",23,en,OpenAgrar,Counter(),0,10.3220/DATA20230511161828-0,86973-5
94589.txt,"['Title', ':', '\n', 'Haltung', 'Rind', ':', 'Methodenhandbuch', 'Nationales', 'Tierwohl', '-', 'Monitoring', '\n\n', 'Abstract', ':', '\n', 'Not', 'Found', '\n\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",18,de,OpenAgrar,Counter(),0,,94589-0
100503.txt,"['Title', ':', '\n', 'Evidence', 'of', 'hybridization', 'betweenn', 'genetically', 'distinct', 'Baltic', 'cod', 'stocks', 'during', 'peak', 'population', 'abundance', ':', 'PRJEB62422', '\n\n', 'Abstract', ':', '\n', 'Range', 'expansions', 'can', 'lead', 'to', 'increased', 'contact', 'of', 'divergent', 'populations', ',', 'thus', 'increasing', 'the', 'potential', 'of', 'hybridization', 'events', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",41,en,BonaRes,Counter(),0,,100503-0
100503.txt,"['Whether', 'viable', 'hybrids', 'are', 'produced', 'will', 'most', 'likely', 'depend', 'on', 'the', 'level', 'of', 'genomic', 'divergence', 'and', 'associated', 'genomic', 'incompatibilities', 'between', 'the', 'different', 'entities', 'as', 'well', 'as', 'environmental', 'conditions', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",29,en,BonaRes,Counter(),0,,100503-1
100503.txt,"['By', 'taking', 'advantage', 'of', 'historical', 'Baltic', 'cod', '(', 'Gadus', 'morhua', ')', 'otolith', 'samples', 'combined', 'with', 'genotyping', 'and', 'whole', 'genome', 'sequencing', ',', 'we', 'here', 'investigate', 'the', 'genetic', 'impact', 'of', 'the', 'increased', 'spawning', 'stock', 'biomass', 'of', 'the', 'eastern', 'Baltic', 'cod', 'stock', 'in', 'the', 'mid', '1980s', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-startTime', 'O']",44,en,BonaRes,Counter({'startTime': 1}),1,,100503-2
